method,after_task,after_task_name,eval_task,eval_task_name,raw,normalized
finetune,0,"biggrid50-goal(40,31)",0,"biggrid50-goal(40,31)",0.9877548813819885,0.9622238812282446
finetune,1,"biggrid50-goal(9,31)",0,"biggrid50-goal(40,31)",0.7527210116386414,0.23714577820764832
finetune,1,"biggrid50-goal(9,31)",1,"biggrid50-goal(9,31)",0.9122447371482849,0.6309006387524885
finetune,2,"biggrid50-goal(15,31)",0,"biggrid50-goal(40,31)",0.7547619342803955,0.2434420125295817
finetune,2,"biggrid50-goal(15,31)",1,"biggrid50-goal(9,31)",0.8993196487426758,0.576537610034323
finetune,2,"biggrid50-goal(15,31)",2,"biggrid50-goal(15,31)",0.9442175626754761,0.722503627063453
finetune,3,"biggrid50-goal(9,24)",0,"biggrid50-goal(40,31)",0.7367346286773682,0.18782788098552314
finetune,3,"biggrid50-goal(9,24)",1,"biggrid50-goal(9,31)",0.8959181904792786,0.5622310484500744
finetune,3,"biggrid50-goal(9,24)",2,"biggrid50-goal(15,31)",0.8969388604164124,0.4873100962087291
finetune,3,"biggrid50-goal(9,24)",3,"biggrid50-goal(9,24)",0.9761903285980225,0.8919746868236755
finetune,4,"biggrid50-goal(21,17)",0,"biggrid50-goal(40,31)",0.7435373067855835,0.20881410285878202
finetune,4,"biggrid50-goal(21,17)",1,"biggrid50-goal(9,31)",0.8799318075180054,0.4949921895153739
finetune,4,"biggrid50-goal(21,17)",2,"biggrid50-goal(15,31)",0.8241496682167053,0.12521159723332076
finetune,4,"biggrid50-goal(21,17)",3,"biggrid50-goal(9,24)",0.8585032820701599,0.35802443428415043
finetune,4,"biggrid50-goal(21,17)",4,"biggrid50-goal(21,17)",0.7775509357452393,0.2053461315708786
finetune,5,"biggrid50-goal(27,3)",0,"biggrid50-goal(40,31)",0.76564621925354,0.2770199675267959
finetune,5,"biggrid50-goal(27,3)",1,"biggrid50-goal(9,31)",0.8326530456542969,0.29613732614432814
finetune,5,"biggrid50-goal(27,3)",2,"biggrid50-goal(15,31)",0.7952381372451782,-0.018612254241062363
finetune,5,"biggrid50-goal(27,3)",3,"biggrid50-goal(9,24)",0.8142856955528259,0.1574076953635328
finetune,5,"biggrid50-goal(27,3)",4,"biggrid50-goal(21,17)",0.7799320220947266,0.2138520764487446
finetune,5,"biggrid50-goal(27,3)",5,"biggrid50-goal(27,3)",0.9091836214065552,0.7221642452809374
finetune,6,"biggrid50-goal(3,31)",0,"biggrid50-goal(40,31)",0.7363945245742798,0.1867786618318491
finetune,6,"biggrid50-goal(3,31)",1,"biggrid50-goal(9,31)",0.9176870584487915,0.6537910871477605
finetune,6,"biggrid50-goal(3,31)",2,"biggrid50-goal(15,31)",0.9119046330451965,0.5617591131729786
finetune,6,"biggrid50-goal(3,31)",3,"biggrid50-goal(9,24)",0.9710882902145386,0.8688265599592411
finetune,6,"biggrid50-goal(3,31)",4,"biggrid50-goal(21,17)",0.7901360392570496,0.2503038445814738
finetune,6,"biggrid50-goal(3,31)",5,"biggrid50-goal(27,3)",0.7357142567634583,0.1914671112099039
finetune,6,"biggrid50-goal(3,31)",6,"biggrid50-goal(3,31)",0.960204005241394,0.7434206152454422
finetune,7,"biggrid50-goal(33,10)",0,"biggrid50-goal(40,31)",0.8581631183624268,0.5624340560429396
finetune,7,"biggrid50-goal(33,10)",1,"biggrid50-goal(9,31)",0.8278911709785461,0.27610884187974083
finetune,7,"biggrid50-goal(33,10)",2,"biggrid50-goal(15,31)",0.8071428537368774,0.04060917468406076
finetune,7,"biggrid50-goal(33,10)",3,"biggrid50-goal(9,24)",0.8112245202064514,0.14351903558756104
finetune,7,"biggrid50-goal(33,10)",4,"biggrid50-goal(21,17)",0.754081666469574,0.12150695840288897
finetune,7,"biggrid50-goal(33,10)",5,"biggrid50-goal(27,3)",0.7993195652961731,0.3860556774357898
finetune,7,"biggrid50-goal(33,10)",6,"biggrid50-goal(3,31)",0.7925169467926025,-0.3377193976898609
